Conversion run started at 2026-07-08 19:26:40
[2026-07-08 19:39:27] phase=rmd->docx status=ok duration=0.471s file=Rmd/online/04-execution-strategies.Rmd
[2026-07-08 19:39:29] phase=rmd->docx status=ok duration=1.683s file=Rmd/online/05-stream-evaluator.Rmd
[2026-07-08 19:39:29] phase=rmd->docx status=ok duration=0.582s file=Rmd/online/06-stream-experiment.Rmd
[2026-07-08 19:39:30] phase=rmd->docx status=ok duration=1.189s file=Rmd/online/07-kafka-stub.Rmd
[2026-07-08 19:39:31] phase=rmd->docx status=ok duration=0.070s file=Rmd/online/README.Rmd
[2026-07-08 19:39:31] phase=rmd->docx status=ok duration=0.067s file=Rmd/README.Rmd
[2026-07-08 19:39:32] phase=rmd->docx status=ok duration=1.129s file=Rmd/transformations/01-smoothing-mas.Rmd
[2026-07-08 19:39:32] phase=rmd->docx status=ok duration=0.745s file=Rmd/transformations/02-symbolic-trans_sax.Rmd
[2026-07-08 19:39:33] phase=rmd->docx status=ok duration=0.741s file=Rmd/transformations/03-symbolic-trans_xsax.Rmd
[2026-07-08 19:39:33] phase=rmd->docx status=ok duration=0.064s file=Rmd/transformations/README.Rmd
[2026-07-08 19:39:34] phase=rmd->docx status=ok duration=0.967s file=Rmd/tutorial/01-first-steps.Rmd
[2026-07-08 19:39:35] phase=rmd->docx status=ok duration=0.822s file=Rmd/tutorial/02-knowing-your-data.Rmd
[2026-07-08 19:39:36] phase=rmd->docx status=ok duration=1.375s file=Rmd/tutorial/03-plotting-series.Rmd
[2026-07-08 19:39:37] phase=rmd->docx status=ok duration=0.890s file=Rmd/tutorial/04-first-anomaly-detector.Rmd
[2026-07-08 19:39:39] phase=rmd->docx status=ok duration=1.172s file=Rmd/tutorial/05-model-based-anomaly-detection.Rmd
[2026-07-08 19:39:39] phase=rmd->docx status=ok duration=0.706s file=Rmd/tutorial/06-evaluating-detections.Rmd
[2026-07-08 19:39:48] phase=rmd->docx status=ok duration=8.578s file=Rmd/tutorial/07-first-change-point-detector.Rmd
[2026-07-08 19:39:49] phase=rmd->docx status=ok duration=1.179s file=Rmd/tutorial/08-smoothing-with-mas.Rmd
[2026-07-08 19:39:50] phase=rmd->docx status=ok duration=0.660s file=Rmd/tutorial/09-symbolic-representation.Rmd
[2026-07-08 19:39:51] phase=rmd->docx status=ok duration=0.909s file=Rmd/tutorial/10-motifs-and-discords.Rmd
[2026-07-08 19:39:51] phase=rmd->docx status=ok duration=0.068s file=Rmd/tutorial/README.Rmd
[2026-07-08 19:39:51] phase=rmd->r status=ok duration=0.019s file=Rmd/anomalies/01-baseline-hanr_histogram.Rmd
[2026-07-08 19:39:51] phase=rmd->r status=ok duration=0.026s file=Rmd/anomalies/10-regression-hanr_arima.Rmd
[2026-07-08 19:39:51] phase=rmd->r status=ok duration=0.020s file=Rmd/anomalies/11-regression-hanr_fbiad.Rmd
[2026-07-08 19:39:51] phase=rmd->r status=ok duration=0.018s file=Rmd/anomalies/12-regression-hanr_emd.Rmd
[2026-07-08 19:39:51] phase=rmd->r status=ok duration=0.018s file=Rmd/anomalies/13-regression-hanr_fft.Rmd
[2026-07-08 19:39:52] phase=rmd->r status=ok duration=1.748s file=Rmd/anomalies/14-regression-hanr_fft_amoc.Rmd
[2026-07-08 19:39:53] phase=rmd->r status=ok duration=0.018s file=Rmd/anomalies/15-regression-hanr_fft_amoc_cusum.Rmd
[2026-07-08 19:39:53] phase=rmd->r status=ok duration=0.018s file=Rmd/anomalies/16-regression-hanr_fft_binseg.Rmd
[2026-07-08 19:39:53] phase=rmd->r status=ok duration=0.098s file=Rmd/anomalies/17-regression-hanr_fft_binseg_cusum.Rmd
[2026-07-08 19:39:53] phase=rmd->r status=ok duration=0.018s file=Rmd/anomalies/18-regression-hanr_fft_sma.Rmd
[2026-07-08 19:39:53] phase=rmd->r status=ok duration=0.017s file=Rmd/anomalies/20-regression-hanr_garch.Rmd
[2026-07-08 19:39:53] phase=rmd->r status=ok duration=0.017s file=Rmd/anomalies/21-regression-hanr_remd.Rmd
[2026-07-08 19:39:53] phase=rmd->r status=ok duration=0.017s file=Rmd/anomalies/22-regression-hanr_rtad.Rmd
[2026-07-08 19:39:53] phase=rmd->r status=ok duration=0.031s file=Rmd/anomalies/23-regression-hanr_wavelet.Rmd
[2026-07-08 19:39:53] phase=rmd->r status=ok duration=0.017s file=Rmd/anomalies/30-regression-ml-hanr_ml_elm.Rmd
[2026-07-08 19:39:53] phase=rmd->r status=ok duration=0.018s file=Rmd/anomalies/31-regression-ml-hanr_ml_mlp.Rmd
[2026-07-08 19:39:53] phase=rmd->r status=ok duration=0.096s file=Rmd/anomalies/32-regression-ml-hanr_ml_rf.Rmd
[2026-07-08 19:39:53] phase=rmd->r status=ok duration=0.018s file=Rmd/anomalies/33-regression-ml-hanr_ml_svm.Rmd
[2026-07-08 19:39:53] phase=rmd->r status=ok duration=0.017s file=Rmd/anomalies/34-regression-ml-hanr_ml_lstm.Rmd
[2026-07-08 19:39:53] phase=rmd->r status=ok duration=0.017s file=Rmd/anomalies/35-regression-ml-hanr_ml_conv1d.Rmd
[2026-07-08 19:39:53] phase=rmd->r status=ok duration=0.018s file=Rmd/anomalies/40-classification-hanc_ml_majority.Rmd
[2026-07-08 19:39:53] phase=rmd->r status=ok duration=0.018s file=Rmd/anomalies/41-classification-hanc_ml_dtree.Rmd
[2026-07-08 19:39:53] phase=rmd->r status=ok duration=0.018s file=Rmd/anomalies/42-classification-hanc_ml_knn.Rmd
[2026-07-08 19:39:53] phase=rmd->r status=ok duration=0.018s file=Rmd/anomalies/43-classification-hanc_ml_nb.Rmd
[2026-07-08 19:39:53] phase=rmd->r status=ok duration=0.018s file=Rmd/anomalies/44-classification-hanc_ml_rf.Rmd
[2026-07-08 19:39:53] phase=rmd->r status=ok duration=0.018s file=Rmd/anomalies/45-classification-hanc_ml_svm.Rmd
[2026-07-08 19:39:53] phase=rmd->r status=ok duration=0.018s file=Rmd/anomalies/46-classification-hanc_ml_mlp.Rmd
[2026-07-08 19:39:53] phase=rmd->r status=ok duration=0.017s file=Rmd/anomalies/50-clustering-hanct_kmeans_anomaly.Rmd
[2026-07-08 19:39:53] phase=rmd->r status=ok duration=0.097s file=Rmd/anomalies/51-clustering-hanct_dtw_anomaly.Rmd
[2026-07-08 19:39:53] phase=rmd->r status=ok duration=0.018s file=Rmd/anomalies/60-discord-hanct_kmeans_discord.Rmd
[2026-07-08 19:39:53] phase=rmd->r status=ok duration=0.017s file=Rmd/anomalies/61-discord-hanct_dtw_discord.Rmd
[2026-07-08 19:39:53] phase=rmd->r status=ok duration=0.017s file=Rmd/anomalies/70-ensemble-hanr_ensemble.Rmd
[2026-07-08 19:39:53] phase=rmd->r status=ok duration=0.017s file=Rmd/anomalies/71-ensemble-hanr_ensemble_fuzzy.Rmd
[2026-07-08 19:39:53] phase=rmd->r status=ok duration=0.018s file=Rmd/anomalies/80-autoencoder-han_autoenc_ed.Rmd
[2026-07-08 19:39:53] phase=rmd->r status=ok duration=0.018s file=Rmd/anomalies/81-autoencoder-han_autoenc_denoise_ed.Rmd
[2026-07-08 19:39:53] phase=rmd->r status=ok duration=0.017s file=Rmd/anomalies/82-autoencoder-han_autoenc_conv_ed.Rmd
[2026-07-08 19:39:53] phase=rmd->r status=ok duration=0.017s file=Rmd/anomalies/83-autoencoder-han_autoenc_lstm_ed.Rmd
[2026-07-08 19:39:53] phase=rmd->r status=ok duration=0.097s file=Rmd/anomalies/84-autoencoder-han_autoenc_stacked_ed.Rmd
[2026-07-08 19:39:53] phase=rmd->r status=ok duration=0.018s file=Rmd/anomalies/85-autoencoder-han_autoenc_variational_ed.Rmd
[2026-07-08 19:39:53] phase=rmd->r status=ok duration=0.017s file=Rmd/anomalies/86-autoencoder-han_autoenc_adv_ed.Rmd
[2026-07-08 19:39:53] phase=rmd->r status=ok duration=0.016s file=Rmd/anomalies/90-multivariate-hmu_pca.Rmd
[2026-07-08 19:39:53] phase=rmd->r status=ok duration=0.000s file=Rmd/anomalies/README.Rmd
[2026-07-08 19:39:53] phase=rmd->r status=ok duration=0.017s file=Rmd/change_point/01-single-break-hcp_amoc.Rmd
[2026-07-08 19:39:53] phase=rmd->r status=ok duration=0.017s file=Rmd/change_point/02-multiple-breaks-hcp_binseg.Rmd
[2026-07-08 19:39:53] phase=rmd->r status=ok duration=0.019s file=Rmd/change_point/03-multiple-breaks-hcp_pelt.Rmd
[2026-07-08 19:39:54] phase=rmd->r status=ok duration=0.017s file=Rmd/change_point/04-structural-break-hcp_chow.Rmd
[2026-07-08 19:39:54] phase=rmd->r status=ok duration=0.017s file=Rmd/change_point/05-structural-break-hcp_gft.Rmd
[2026-07-08 19:39:54] phase=rmd->r status=ok duration=0.097s file=Rmd/change_point/06-changefinder-hcp_cf_lr.Rmd
[2026-07-08 19:39:54] phase=rmd->r status=ok duration=0.019s file=Rmd/change_point/07-changefinder-hcp_cf_arima.Rmd
[2026-07-08 19:39:54] phase=rmd->r status=ok duration=0.018s file=Rmd/change_point/08-changefinder-hcp_cf_ets.Rmd
[2026-07-08 19:39:54] phase=rmd->r status=ok duration=0.018s file=Rmd/change_point/09-volatility-hcp_garch.Rmd
[2026-07-08 19:39:54] phase=rmd->r status=ok duration=0.017s file=Rmd/change_point/10-window-hcp_scp.Rmd
[2026-07-08 19:39:54] phase=rmd->r status=ok duration=0.017s file=Rmd/change_point/11-waypoint-hcp_waypoint_ed.Rmd
[2026-07-08 19:39:54] phase=rmd->r status=ok duration=0.017s file=Rmd/change_point/12-waypoint-hcp_waypoint_lstm.Rmd
[2026-07-08 19:39:54] phase=rmd->r status=ok duration=0.017s file=Rmd/change_point/13-waypoint-hcp_waypoint_conv.Rmd
[2026-07-08 19:39:54] phase=rmd->r status=ok duration=0.016s file=Rmd/change_point/14-bocpd-hcp_bocpd.Rmd
[2026-07-08 19:39:54] phase=rmd->r status=ok duration=0.094s file=Rmd/change_point/15-ensemble-fuzzy-har_ensemble_fuzzy.Rmd
[2026-07-08 19:39:54] phase=rmd->r status=ok duration=0.015s file=Rmd/change_point/16-plot-ensemble-har_plot_ensemble.Rmd
[2026-07-08 19:39:54] phase=rmd->r status=ok duration=0.014s file=Rmd/change_point/17-page-hinkley-hcp_page_hinkley.Rmd
[2026-07-08 19:39:54] phase=rmd->r status=ok duration=0.014s file=Rmd/change_point/18-kswin-hcp_kswin.Rmd
[2026-07-08 19:39:54] phase=rmd->r status=ok duration=0.014s file=Rmd/change_point/19-joinpoint-hcp_joinpoint.Rmd
[2026-07-08 19:39:54] phase=rmd->r status=ok duration=0.000s file=Rmd/change_point/README.Rmd
[2026-07-08 19:39:54] phase=rmd->r status=ok duration=0.013s file=Rmd/custom/01-transformation-custom_transformation.Rmd
[2026-07-08 19:39:54] phase=rmd->r status=ok duration=0.013s file=Rmd/custom/02-anomaly-custom_anomaly.Rmd
[2026-07-08 19:39:54] phase=rmd->r status=ok duration=0.015s file=Rmd/custom/03-sequence-custom_sequence_anomaly.Rmd
[2026-07-08 19:39:54] phase=rmd->r status=ok duration=0.013s file=Rmd/custom/04-change-point-custom_change_point.Rmd
[2026-07-08 19:39:54] phase=rmd->r status=ok duration=0.013s file=Rmd/custom/05-motif-custom_motif.Rmd
[2026-07-08 19:39:54] phase=rmd->r status=ok duration=0.013s file=Rmd/custom/06-evaluation-custom_evaluation.Rmd
[2026-07-08 19:39:54] phase=rmd->r status=ok duration=0.000s file=Rmd/custom/README.Rmd
[2026-07-08 19:39:54] phase=rmd->r status=ok duration=0.015s file=Rmd/datasets/01-benchmarks-yahoo_benchmarks.Rmd
[2026-07-08 19:39:54] phase=rmd->r status=ok duration=0.018s file=Rmd/datasets/02-benchmarks-nab.Rmd
[2026-07-08 19:39:54] phase=rmd->r status=ok duration=0.015s file=Rmd/datasets/03-benchmarks-ucr.Rmd
[2026-07-08 19:39:54] phase=rmd->r status=ok duration=0.096s file=Rmd/datasets/04-domain-mit_bih.Rmd
[2026-07-08 19:39:54] phase=rmd->r status=ok duration=0.021s file=Rmd/datasets/05-domain-oil_3w.Rmd
[2026-07-08 19:39:54] phase=rmd->r status=ok duration=0.011s file=Rmd/datasets/06-domain-gecco.Rmd
[2026-07-08 19:39:54] phase=rmd->r status=ok duration=0.000s file=Rmd/datasets/README.Rmd
[2026-07-08 19:39:54] phase=rmd->r status=ok duration=0.015s file=Rmd/general/01-orientation-examples_harbinger.Rmd
[2026-07-08 19:39:54] phase=rmd->r status=ok duration=0.018s file=Rmd/general/02-orientation-examples_anomalies.Rmd
[2026-07-08 19:39:54] phase=rmd->r status=ok duration=0.016s file=Rmd/general/03-orientation-examples_changepoints.Rmd
[2026-07-08 19:39:54] phase=rmd->r status=ok duration=0.013s file=Rmd/general/04-orientation-examples_motifs.Rmd
[2026-07-08 19:39:54] phase=rmd->r status=ok duration=0.014s file=Rmd/general/05-utilities-examples_deviation_measures.Rmd
[2026-07-08 19:39:54] phase=rmd->r status=ok duration=0.021s file=Rmd/general/06-utilities-examples_filter_criteria_candidate_selection.Rmd
[2026-07-08 19:39:54] phase=rmd->r status=ok duration=0.096s file=Rmd/general/07-evaluation-har_eval.Rmd
[2026-07-08 19:39:54] phase=rmd->r status=ok duration=0.019s file=Rmd/general/08-evaluation-har_eval_soft.Rmd
[2026-07-08 19:39:54] phase=rmd->r status=ok duration=0.000s file=Rmd/general/README.Rmd
[2026-07-08 19:39:54] phase=rmd->r status=ok duration=0.017s file=Rmd/motifs/01-matrix-profile-hmo_mp_stamp.Rmd
[2026-07-08 19:39:54] phase=rmd->r status=ok duration=0.017s file=Rmd/motifs/02-matrix-profile-hmo_mp_stomp.Rmd
[2026-07-08 19:39:54] phase=rmd->r status=ok duration=0.016s file=Rmd/motifs/03-matrix-profile-hmo_mp_scrimp.Rmd
[2026-07-08 19:39:54] phase=rmd->r status=ok duration=0.032s file=Rmd/motifs/04-matrix-profile-hmo_mp_pmp.Rmd
[2026-07-08 19:39:54] phase=rmd->r status=ok duration=0.016s file=Rmd/motifs/05-matrix-profile-hmo_mp_valmod.Rmd
[2026-07-08 19:39:54] phase=rmd->r status=ok duration=0.016s file=Rmd/motifs/06-symbolic-hmo_sax.Rmd
[2026-07-08 19:39:55] phase=rmd->r status=ok duration=0.016s file=Rmd/motifs/07-symbolic-hmo_xsax.Rmd
[2026-07-08 19:39:55] phase=rmd->r status=ok duration=0.097s file=Rmd/motifs/08-discord-hdis_mp_stamp.Rmd
[2026-07-08 19:39:55] phase=rmd->r status=ok duration=0.017s file=Rmd/motifs/09-discord-hdis_sax.Rmd
[2026-07-08 19:39:55] phase=rmd->r status=ok duration=0.000s file=Rmd/motifs/README.Rmd
[2026-07-08 19:39:55] phase=rmd->r status=ok duration=0.013s file=Rmd/online/01-source-family.Rmd
[2026-07-08 19:39:55] phase=rmd->r status=ok duration=0.014s file=Rmd/online/02-online-session-simulated.Rmd
[2026-07-08 19:39:55] phase=rmd->r status=ok duration=0.013s file=Rmd/online/03-memory-policies.Rmd
[2026-07-08 19:39:55] phase=rmd->r status=ok duration=0.012s file=Rmd/online/04-execution-strategies.Rmd
[2026-07-08 19:39:55] phase=rmd->r status=ok duration=0.012s file=Rmd/online/05-stream-evaluator.Rmd
[2026-07-08 19:39:55] phase=rmd->r status=ok duration=0.012s file=Rmd/online/06-stream-experiment.Rmd
[2026-07-08 19:39:55] phase=rmd->r status=ok duration=0.012s file=Rmd/online/07-kafka-stub.Rmd
[2026-07-08 19:39:55] phase=rmd->r status=ok duration=0.000s file=Rmd/online/README.Rmd
[2026-07-08 19:39:55] phase=rmd->r status=ok duration=0.000s file=Rmd/README.Rmd
[2026-07-08 19:39:55] phase=rmd->r status=ok duration=0.015s file=Rmd/transformations/01-smoothing-mas.Rmd
[2026-07-08 19:39:55] phase=rmd->r status=ok duration=0.015s file=Rmd/transformations/02-symbolic-trans_sax.Rmd
[2026-07-08 19:39:55] phase=rmd->r status=ok duration=0.015s file=Rmd/transformations/03-symbolic-trans_xsax.Rmd
[2026-07-08 19:39:55] phase=rmd->r status=ok duration=0.000s file=Rmd/transformations/README.Rmd
[2026-07-08 19:39:55] phase=rmd->r status=ok duration=0.013s file=Rmd/tutorial/01-first-steps.Rmd
[2026-07-08 19:39:55] phase=rmd->r status=ok duration=0.012s file=Rmd/tutorial/02-knowing-your-data.Rmd
[2026-07-08 19:39:55] phase=rmd->r status=ok duration=0.011s file=Rmd/tutorial/03-plotting-series.Rmd
[2026-07-08 19:39:55] phase=rmd->r status=ok duration=0.093s file=Rmd/tutorial/04-first-anomaly-detector.Rmd
[2026-07-08 19:39:55] phase=rmd->r status=ok duration=0.014s file=Rmd/tutorial/05-model-based-anomaly-detection.Rmd
[2026-07-08 19:39:55] phase=rmd->r status=ok duration=0.012s file=Rmd/tutorial/06-evaluating-detections.Rmd
[2026-07-08 19:39:55] phase=rmd->r status=ok duration=0.012s file=Rmd/tutorial/07-first-change-point-detector.Rmd
[2026-07-08 19:39:55] phase=rmd->r status=ok duration=0.012s file=Rmd/tutorial/08-smoothing-with-mas.Rmd
[2026-07-08 19:39:55] phase=rmd->r status=ok duration=0.012s file=Rmd/tutorial/09-symbolic-representation.Rmd
[2026-07-08 19:39:55] phase=rmd->r status=ok duration=0.012s file=Rmd/tutorial/10-motifs-and-discords.Rmd
[2026-07-08 19:39:55] phase=rmd->r status=ok duration=0.000s file=Rmd/tutorial/README.Rmd
Total measured duration: 793.505s
